      2 'tags/neige.html';'tags/neige/'
      2 'tags/musique.html';'tags/musique/'
      2 'tags/mozilla.html';'tags/mozilla.html'
      2 'tags/movie.html';'tags/movie.html'
      2 'tags/moo.html';'tags/moo/'
      2 'tags/montessori.html';'tags/montessori.html'
      2 'tags/microsoft.html';'tags/microsoft.html'
      2 'tags/me.html';'tags/me.html'
      2 'tags/medium.html';'tags/medium.html'
      2 'tags/media.html';'tags/media.html'
      2 'tags/mastodon.html';'tags/mastodon.html'
      2 'tags/marketing.html';'tags/marketing.html'
      2 'tags/mail.html';'tags/mail.html'
      2 'tags/macro.html';'tags/macro.html'
      2 'tags/macos.html';'tags/macos.html'
      2 'tags/mac.html';'tags/mac.html'
      2 'tags/macbook-pro.html';'tags/macbook-pro/'
      2 'tags/literature.html';'tags/literature.html'
      2 'tags/linux.html';'tags/linux.html'
      2 'tags/life.html';'tags/life.html'
      2 'tags/les-nuls.html';'tags/les-nuls.html'
      2 'tags/leisure.html';'tags/leisure.html'
      2 'tags/lcl.html';'tags/lcl/'
      2 'tags/layout.html';'tags/layout.html'
      2 'tags/law.html';'tags/law.html'
      2 'tags/jpg-magazine.html';'tags/jpg-magazine.html'
      2 'tags/jekyll.html';'tags/jekyll.html'
      2 'tags/javascript.html';'tags/javascript.html'
      2 'tags/jan-kounen.html';'tags/jan-kounen.html'
      2 'tags/jamstack.html';'tags/jamstack.html'
      2 'tags/itunes.html';'tags/itunes.html'
      2 'tags/ipod-touch.html';'tags/ipod-touch.html'
      2 'tags/iphone.html';'tags/iphone.html'
      2 'tags/ipad.html';'tags/ipad.html'
      2 'tags/ios.html';'tags/ios.html'
      2 'tags/interview.html';'tags/interview/'
      2 'tags/internet.html';'tags/internet.html'
      2 'tags/internet-explorer.html';'tags/internet-explorer.html'
      2 'tags/innovation.html';'tags/innovation.html'
      2 'tags/informatique.html';'tags/informatique/'
      2 'tags/indieweb.html';'tags/indieweb.html'
      2 'tags/image.html';'tags/image.html'
      2 'tags/icon.html';'tags/icon.html'
      2 'tags/https.html';'tags/https.html'
      2 'tags/html.html';'tags/html.html'
      2 'tags/html5.html';'tags/html5.html'
      2 'tags/hosting.html';'tags/hosting.html'
      2 'tags/hong-kong.html';'tags/hong-kong.html'
      2 'tags/history.html';'tags/history.html'
      2 'tags/grid.html';'tags/grid.html'
      2 'tags/greasemonkey.html';'tags/greasemonkey.html'
      2 'tags/gif.html';'tags/gif.html'
      2 'tags/geolocation.html';'tags/geolocation.html'
      2 'tags/geek.html';'tags/geek/'
      2 'tags/gear.html';'tags/gear.html'
      2 'tags/gandi.html';'tags/gandi.html'
      2 'tags/game.html';'tags/game.html'
      2 'tags/fun.html';'tags/fun.html'
      2 'tags/free.html';'tags/free.html'
      2 'tags/form.html';'tags/form.html'
      2 'tags/font/';'tags/font/'
      2 'tags/font.html';'tags/font.html'
      2 'tags/firefox-os.html';'tags/firefox-os.html'
      2 'tags/firefox.html';'tags/firefox.html'
      2 'tags/file.html';'tags/file.html'
      2 'tags/feed.html';'tags/feed.html'
      2 'tags/feedburner.html';'tags/feedburner.html'
      2 'tags/esviji.html';'tags/esviji.html'
      2 'tags/espagne.html';'tags/espagne/'
      2 'tags/ergonomie.html';'tags/ergonomie/'
      2 'tags/environment.html';'tags/environment.html'
      2 'tags/em/';'tags/em/'
      2 'tags/empathy.html';'tags/empathy.html'
      2 'tags/em.html';'tags/em.html'
      2 'tags/ecommerce.html';'tags/ecommerce.html'
      2 'tags/ecologie.html';'tags/ecologie/'
      2 'tags/ebook.html';'tags/ebook.html'
      2 'tags/drobo.html';'tags/drobo.html'
      2 'tags/download.html';'tags/download.html'
      2 'tags/dotclear.html';'tags/dotclear.html'
      2 'tags/diving.html';'tags/diving.html'
      2 'tags/disqus.html';'tags/disqus/'
      2 'tags/diigo.html';'tags/diigo.html'
      2 'tags/development.html';'tags/development.html'
      2 'tags/design.html';'tags/design.html'
      2 'tags/daft-punk.html';'tags/daft-punk.html'
      2 'tags/cuisine.html';'tags/cuisine/'
      2 'tags/creation.html';'tags/creation.html'
      2 'tags/crashplan.html';'tags/crashplan.html'
      2 'tags/conference.html';'tags/conference.html'
      2 'tags/concert.html';'tags/concert.html'
      2 'tags/computer.html';'tags/computer.html'
      2 'tags/commentaire.html';'tags/commentaire/'
      2 'tags/comic.html';'tags/comic.html'
      2 'tags/colour.html';'tags/colour.html'
      2 'tags/cloudinary.html';'tags/cloudinary.html'
      2 'tags/clever-age.html';'tags/clever-age.html'
      2 'tags/clavier.html';'tags/clavier/'
      2 'tags/citation.html';'tags/citation/'
      2 'tags/chrome.html';'tags/chrome.html'
      2 'tags/carte-de-visite.html';'tags/carte-de-visite/'
      2 'tags/capteur.html';'tags/capteur/'
      2 'tags/canon.html';'tags/canon.html'
      2 'tags/bullshit.html';'tags/bullshit.html'
      2 'tags/bug.html';'tags/bug.html'
      2 'tags/browser.html';'tags/browser.html'
      2 'tags/blogmarks.html';'tags/blogmarks.html'
      2 'tags/blog.html';'tags/blog.html'
      2 'tags/bag.html';'tags/bag.html'
      2 'tags/backup.html';'tags/backup.html'
      2 'tags/art.html';'tags/art.html'
      2 'tags/arnaque.html';'tags/arnaque/'
      2 'tags/appareil-photo.html';'tags/appareil-photo/'
      2 'tags/api/';'tags/api/'
      2 'tags/api.html';'tags/api.html'
      2 'tags/apache/';'tags/apache/'
      2 'tags/apache.html';'tags/apache.html'
      2 'tags/android.html';'tags/android.html'
      2 'tags/alwaysdata.html';'tags/alwaysdata.html'
      2 'tags/algolia.html';'tags/algolia.html'
      2 'tags/agenda.html';'tags/agenda.html'
      2 'tags/advertisement.html';'tags/advertisement.html'
      2 'tags/accessibility.html';'tags/accessibility.html'
      2 'tags/accessibilite.html';'tags/accessibilite/'
      2 'tags/404.html';'tags/404.html'
      2 'tags/3d.html';'tags/3d.html'
      2 'search.html';'search.html'
      2 'rss/';'rss/'
      2 'robots.txt';'/.well-known/robots.txt';articles/2018/08/01/using-cloudinary-s-fetch-api-to-convert-an-animated-gif-to-a-video/
      2 'robots.txt';'/.well-known/robots.txt';2017/01/how-much-data-should-my-service-worker-put-upfront-in-the-offline-cache.html
      2 'robots.txt';'robots.txt';https://www.dareboost.com/
      2 'photo/sony-rx100-iii-mon-excellent-nouveau-compact-expert-toujours-en-poche';'http://nicolas-hoizey.com/2015/01/sony-rx100-iii-mon-excellent-nouveau-compact-expert-toujours-en-poche.html'
      2 'photo/bleu';'http://nicolas-hoizey.com/2009/08/bleu.html'
      2 'page-90/';''
      2 'page-9/';''
      2 'page-8/';''
      2 'page-60/';''
      2 'page-6/';''
      2 'page-5/';''
      2 'page-40/';''
      2 'page-4/';''
      2 'page-35/';''
      2 'page-34/';''
      2 'page-29/';''
      2 'page-28/';''
      2 'page-27/';''
      2 'page-26/';''
      2 'page-25/';''
      2 'page-24/';''
      2 'page-23/';''
      2 'page-22/';''
      2 'page-21/';''
      2 'page-20/';''
      2 'page-2/';''
      2 'page-19/';''
      2 'page-17/';''
      2 'page-16/';''
      2 'page-15/';''
      2 'page-14/';''
      2 'page-13/';''
      2 'page-11/';''
      2 'page-10/';''
      2 'notes/';'notes/'
      2 'notes/2020/03/02-1/';'notes/2020/03/02/1/'
      2 'notes/2020/02/29-2/';'notes/2020/02/29/2/'
      2 'nicolashoizey.zip';'nicolashoizey.zip'
      2 'nicolashoizey.sql.gz';'nicolashoizey.sql.gz'
      2 'nicolashoizey.rar';'nicolashoizey.rar'
      2 'new/';'new/'
      2 'links/';'links/'
      2 'links/2019/08/i-visited-47-sites-hundreds-of-trackers-followed-me.html';'links/2019/08/i-visited-47-sites-hundreds-of-trackers-followed-me/'
      2 'links/2019/07/the-importance-of-elegance.html';'links/2019/07/the-importance-of-elegance.html'
      2 'links/2019/06/when-should-you-be-using-web-workers.html';'links/2019/06/when-should-you-be-using-web-workers.html'
      2 'links/2019/06/web-quality-checklist.html';'links/2019/06/web-quality-checklist.html'
      2 'links/2019/06/the-perils-of-functional-css.html';'links/2019/06/the-perils-of-functional-css.html'
      2 'links/2019/06/send-outgoing-webmentions.html';'links/2019/06/send-outgoing-webmentions.html'
      2 'links/2019/06/every-layout-relearn-css-layout.html';'links/2019/06/every-layout-relearn-css-layout.html'
      2 'links/2019/05/the-secret-energy-impact-of-your-phone.html';'links/2019/05/the-secret-energy-impact-of-your-phone.html'
      2 'links/2019/05/implementing-a-mockup-css-layout-step-by-step.html';'links/2019/05/implementing-a-mockup-css-layout-step-by-step.html'
      2 'links/2019/05/front-end-developer-handbook-2019.html';'links/2019/05/front-end-developer-handbook-2019.html'
      2 'links/2019/04/why-should-i-care-what-color-the-bikeshed-is.html';'links/2019/04/why-should-i-care-what-color-the-bikeshed-is.html'
      2 'links/2019/04/progressive-font-enrichment-reinventing-web-font-performance.html';'links/2019/04/progressive-font-enrichment-reinventing-web-font-performance.html'
      2 'links/2019/04/generative-art-with-css.html';'links/2019/04/generative-art-with-css.html'
      2 'links/2019/04/fading-out-siblings-on-hover-in-css.html';'links/2019/04/fading-out-siblings-on-hover-in-css.html'
      2 'links/2019/03/sophisticated-partitioning-with-css-grid.html';'links/2019/03/sophisticated-partitioning-with-css-grid.html'
      2 'links/2019/03/death-to-bullshit.html';'links/2019/03/death-to-bullshit.html'
      2 'links/2019/02/timelines-of-the-web.html';'links/2019/02/timelines-of-the-web.html'
      2 'links/2019/02/how-browsers-work-behind-the-scenes-of-modern-web-browsers.html';'links/2019/02/how-browsers-work-behind-the-scenes-of-modern-web-browsers.html'
      2 'links/2019/02/font-sizing-with-rem-could-be-avoided.html';'links/2019/02/font-sizing-with-rem-could-be-avoided.html'
      2 'links/2019/02/file-web-share-target.html';'links/2019/02/file-web-share-target.html'
      2 'links/2019/01/the-rule-of-least-power.html';'links/2019/01/the-rule-of-least-power.html'
      2 'links/2019/01/the-legacy-of-firefox-os.html';'links/2019/01/the-legacy-of-firefox-os.html'
      2 'links/2019/01/the-flexbox-holy-albatross-reincarnated.html';'links/2019/01/the-flexbox-holy-albatross-reincarnated.html'
      2 'links/2019/01/signal-v-noise-exits-medium.html';'links/2019/01/signal-v-noise-exits-medium.html'
      2 'links/2019/01/passwords-evolved-authentication-guidance-for-the-modern-era.html';'links/2019/01/passwords-evolved-authentication-guidance-for-the-modern-era.html'
      2 'links/2019/01/on-the-importance-of-testing-with-content-blockers.html';'links/2019/01/on-the-importance-of-testing-with-content-blockers.html'
      2 'links/2019/01/if-it-s-interactive-it-needs-a-focus-style.html';'links/2019/01/if-it-s-interactive-it-needs-a-focus-style.html'
      2 'links/2019/01/flutter-the-good-the-bad-and-the-ugly.html';'links/2019/01/flutter-the-good-the-bad-and-the-ugly.html'
      2 'links/2019/01/bridgy-stats-update.html';'links/2019/01/bridgy-stats-update.html'
      2 'links/2018/12/your-site-any-site-should-be-a-pwa.html';'links/2018/12/your-site-any-site-should-be-a-pwa.html'
      2 'links/2018/12/your-apps-know-where-you-were-last-night-and-they-re-not-keeping-it-secret.html';'links/2018/12/your-apps-know-where-you-were-last-night-and-they-re-not-keeping-it-secret.html'
      2 'links/2018/12/what-if.html';'links/2018/12/what-if.html'
      2 'links/2018/12/the-practical-value-of-semantic-html.html';'links/2018/12/the-practical-value-of-semantic-html.html'
      2 'links/2018/12/the-average-web-page-is-3mb-how-much-should-we-care.html';'links/2018/12/the-average-web-page-is-3mb-how-much-should-we-care.html'
      2 'links/2018/12/should-i-use-javascript-to-load-my-web-fonts.html';'links/2018/12/should-i-use-javascript-to-load-my-web-fonts.html'
      2 'links/2018/12/metrics-from-1m-sites.html';'links/2018/12/metrics-from-1m-sites.html'
      2 'links/2018/12/making-password-managers-play-ball-with-your-login-form.html';'links/2018/12/making-password-managers-play-ball-with-your-login-form.html'
      2 'links/2018/12/language-icon.html';'links/2018/12/language-icon.html'
      2 'links/2018/12/jank-free-image-loads.html';'links/2018/12/jank-free-image-loads.html'
      2 'links/2018/12/is-there-a-cold-war-between-android-and-chrome-because-of-pwas.html';'links/2018/12/is-there-a-cold-war-between-android-and-chrome-because-of-pwas.html'
      2 'links/2018/12/font-style-matcher.html';'links/2018/12/font-style-matcher.html'
      2 'links/2018/12/design-with-difficult-data.html';'links/2018/12/design-with-difficult-data.html'
      2 'links/2018/12/css-indexes-a-listing-of-every-term-defined-by-css-specs.html';'links/2018/12/css-indexes-a-listing-of-every-term-defined-by-css-specs.html'
      2 'links/2018/12/creating-distraction-free-reading-experiences.html';'links/2018/12/creating-distraction-free-reading-experiences.html'
      2 'links/2018/11/why-mastodon-is-defying-the-critical-mass.html';'links/2018/11/why-mastodon-is-defying-the-critical-mass.html'
      2 'links/2018/11/mercure-server-sent-live-updates-protocol-and-reference-implementation.html';'links/2018/11/mercure-server-sent-live-updates-protocol-and-reference-implementation.html'
      2 'links/2018/11/it-s-not-about-the-device.html';'links/2018/11/it-s-not-about-the-device.html'
      2 'links/2018/09/software-disenchantment.html';'links/2018/09/software-disenchantment.html'
      2 'links/2018/08/just.html';'links/2018/08/just.html'
      2 'index.html';'';https://nicolas-hoizey.com/sw.js
      2 '';'';http://www.stephanekeulian.com
      2 '';'';http://www.nicolas-hoizey.com/
      2 '';'';http://www.danielgensollen.com
      2 '';'';https://nicolashoizey.com/
      2 '.git/index';'.git//'
      2 'feeds/links.xml';'feeds/links.xml'
      2 'feeds/';'feeds/'
      2 'favicon.jpg';'/.well-known/favicon.jpg';tags/eleventy/
      2 'favicon.jpg';'/.well-known/favicon.jpg';notes/2020/06/10/1/
      2 'favicon.jpg';'/.well-known/favicon.jpg';links/2020/06/24/inclusively-hiding-styling-checkboxes-and-radio-buttons/
      2 'favicon.jpg';'/.well-known/favicon.jpg';links/2019/12/10/good-enough/
      2 'favicon.jpg';'/.well-known/favicon.jpg';links/2019/04/02/generative-art-with-css/
      2 'favicon.jpg';'/.well-known/favicon.jpg';https://www.freecodecamp.org/forum/t/how-many-media-query-do-i-need-need-to-set-up/153117/3
      2 'favicon.jpg';'/.well-known/favicon.jpg';https://www.freecodecamp.org/forum/t/how-many-media-query-do-i-need-need-to-set-up/153117/2
      2 'favicon.jpg';'/.well-known/favicon.jpg';https://www.freecodecamp.org/
      2 'favicon.jpg';'/.well-known/favicon.jpg';articles/2020/05/29/identify-which-apache-rewrite-rules-are-used/
      2 'favicon.jpg';'/.well-known/favicon.jpg';articles/2020/05/05/jamstack-is-fast-only-if-you-make-it-so/?fbclid=IwAR1B4s75tJZd5-iF9P6ZEfBAQXTHKaznQ5Rgls0OGhjBaJ5prPuLS3w1umQ
      2 'favicon.jpg';'/.well-known/favicon.jpg';articles/2020/01/10/can-we-monitor-user-happiness-on-the-web-with-performance-tools/
      2 'favicon.jpg';'/.well-known/favicon.jpg';articles/2019/04/19/how-the-boeing-737-max-disaster-looks-to-a-software-developer/
      2 'favicon.jpg';'/.well-known/favicon.jpg';articles/2015/06/24/la-recherche-dans-du-statique-facile-avec-algolia/
      2 'favicon.jpg';'/.well-known/favicon.jpg';articles/2014/02/05/ameliorer-l-ecoute-aleatoire-de-musique/
      2 'favicon.jpg';'/.well-known/favicon.jpg';articles/2013/10/24/ma-conference-a-paris-web-2013/
      2 'favicon.jpg';'/.well-known/favicon.jpg';articles/2013/07/09/connexion-automatique-d-un-mac-a-un-hotspot-freewifi/
      2 'favicon.jpg';'/.well-known/favicon.jpg';articles/2012/03/08/utiliser-spip-3-chez-alwaysdata/
      2 'favicon.jpg';'/.well-known/favicon.jpg';articles/2008/01/30/session_start-et-exec-ne-font-pas-toujours-bon-menage-en-php/
      2 'favicon.jpg';'/.well-known/favicon.jpg';articles/2006/03/19/comment-faire-un-tag-cloud-nuage-de-tags-ou-d-etiquettes-accessible/
      2 'favicon.jpg';'/.well-known/favicon.jpg';articles/2005/09/13/faut-il-utiliser-des-tags-composes-de-plusieurs-mots/
      2 'favicon.jpg';'/.well-known/favicon.jpg';articles/
      2 'favicon.jpg';'/.well-known/favicon.jpg';about/
      2 'favicon.jpg';'/.well-known/favicon.jpg';2017/11/medium-is-only-an-edge-server-of-your-posse-cdn-your-own-blog-is-the-origin.html
      2 'favicon.ico';'/.well-known/favicon.ico';robots.txt
      2 'favicon.ico';'/.well-known/favicon.ico';feeds/articles.xml
      2 '';'';-f
      2 'divers/wordle-fait-de-jolis-nuages-de-tags';'http://nicolas-hoizey.com/2008/06/wordle-fait-de-jolis-nuages-de-tags.html'
      2 'divers/si-l-offre-internet-mobile-illimite-ten-by-orange-vous-tente-faites-attention-a-votre-facture';'2008/05/si-l-offre-internet-mobile-illimite-ten-by-orange-vous-tente-faites-attention-a-votre-facture.html'
      2 'divers/microsoft-se-re-lance-a-fond-dans-les-standards-du-web';'2005/07/microsoft-se-re-lance-a-fond-dans-les-standards-du-web.html'
      2 'divers/la-video-du-vendredi';'http://nicolas-hoizey.com/2012/10/un-hommage-en-fanfare-aux-jeux-video.html'
      2 'divers/la-fin-du-html-pour-les-applications-accessibles-via-le-web-n-est-pas-pour-tout-de-suite';'2005/09/la-fin-du-html-pour-les-applications-accessibles-via-le-web-n-est-pas-pour-tout-de-suite.html'
      2 'divers/la-fievre-du-photographe';'2006/07/la-fievre-du-photographe.html'
      2 'divers/l-accessibilite-effet-de-mode-ou-reelle-comprehension';'2004/06/l-accessibilite-effet-de-mode-ou-reelle-comprehension.html'
      2 'divers/happy-st-patrick-s-day';'2005/03/happy-st-patrick-s-day.html'
      2 'divers/google-image-search';'2001/08/google-image-search.html'
      2 'divers/gastero-prod-demenage';'2005/10/gastero-prod-demenage.html'
      2 'divers/faut-il-que-j-abandonne-spip-pour-dotclear';'2006/06/faut-il-que-j-abandonne-spip-pour-dotclear.html'
      2 'divers/et-si-les-services-de-galeries-de-photos-en-ligne-payaient-leurs-utilisateurs-plutot-que-l-inverse';'2006/01/et-si-les-services-de-galeries-de-photos-en-ligne-payaient-leu.html'
      2 'divers/copie-privee-le-non-droit-qu-on-n-a-pas';'http://nicolas-hoizey.com/2008/07/copie-privee-le-non-droit-qu-on-n-a-pas.html'
      2 'divers/citation-d-un-auteur-malheureusement-inconnu';'2006/06/citation-d-un-auteur-malheureusement-inconnu.html'
      2 'divers/citation-de-ciceron';'2003/06/citation-de-ciceron.html'
      2 'divers/checklist-de-reinstallation-complete-de-mozilla-firefox';'2008/03/checklist-de-reinstallation-complete-de-mozilla-firefox.html'
      2 'divers/cette-annee-fetez-le-nouvel-an-a-00h00-00-mais-surtout-pas-a-23h59-60';'2005/12/cette-annee-fetez-le-nouvel-an-a-00h00-00-mais-surtout-pas-a-23h59-60.html'
      2 'divers/ce-que-veulent-les-femmes-what-women-want';'2001/02/ce-que-veulent-les-femmes-what-women-want.html'
      2 'divers/blogmarks-integre-a-google';'2005/12/blogmarks-integre-a-google.html'
      2 'divers/avis-de-turbulences-dans-les-flux-rss-de-gastero-prod';'2008/02/avis-de-turbulences-dans-les-flux-rss-de-gastero-prod.html'
      2 'divers/attrapez-le-soleil';'2005/06/attrapez-le-soleil.html'
      2 'divers/arnaque-organisee-legalement-6-0-est-sorti';'2001/02/arnaque-organisee-legalement-6-0-est-sorti.html'
      2 'divers/amusons-nous-avec-des-boucles-spip-et-les-petits-nouveaux-get-set-et-array';'2008/01/amusons-nous-avec-des-boucles-spip-et-les-petits-nouveaux-get-set-et-array.html'
      2 'css/additional.29349a8c.css';'css/additional.29349a8c.css';http://www.nicolas-hoizey.com/
      2 'css/additional.23f9d1f9.css';'css/additional.23f9d1f9.css';http://www.nicolas-hoizey.com/
      2 'blog/vibro-kore-hommage-musical-au-vibroboy-de-jan-kounen';'http://nicolas-hoizey.com/vibro-kore-hommage-musical-au-vibroboy-de-jan-kounen'
      2 'blog/trop-d-info-tue-l-info.html';'http://nicolas-hoizey.com/trop-d-info-tue-l-info.html'
      2 'blog/tineye-un-systeme-bluffant-de-reconnaissance-d-images-sur-internet';'http://nicolas-hoizey.com/tineye-un-systeme-bluffant-de-reconnaissance-d-images-sur-internet'
      2 'blog/suggestions-de-sujets-et-orateurs-pour-paris-web-2015';'http://nicolas-hoizey.com/suggestions-de-sujets-et-orateurs-pour-paris-web-2015'
      2 'blog/sterling-hughes.html';'http://nicolas-hoizey.com/sterling-hughes.html'
      2 'blog/si-l-offre-internet-mobile-illimite-ten-by-orange-vous-tente-faites-attention-a-votre-facture.html';'http://nicolas-hoizey.com/si-l-offre-internet-mobile-illimite-ten-by-orange-vous-tente-faites-attention-a-votre-facture.html'
      2 'blog/savez-vous-ce-qu-est-une-promo';'http://nicolas-hoizey.com/savez-vous-ce-qu-est-une-promo'
      2 'blog/quels-sont-les-enjeux-pour-les-commercants-traditionnels-face-au-web';'http://nicolas-hoizey.com/quels-sont-les-enjeux-pour-les-commercants-traditionnels-face-au-web'
      2 'blog/quand-le-confort-d-un-internaute-met-en-peril-celui-des-autres.html';'http://nicolas-hoizey.com/quand-le-confort-d-un-internaute-met-en-peril-celui-des-autres.html'
      2 'blog/photo-fr-n-est-pas-en-form';'http://nicolas-hoizey.com/photo-fr-n-est-pas-en-form'
      2 'blog/microsoft-tente-le-tout-pour-le-tout-avec-silverlight';'http://nicolas-hoizey.com/microsoft-tente-le-tout-pour-le-tout-avec-silverlight'
      2 'blog/meduses-fluorescentes';'http://nicolas-hoizey.com/meduses-fluorescentes'
      2 'blog/les-disques-durs-sata-des-mac-pro-ont-un-debit-de-tbd-mo-par-seconde-hein';'http://nicolas-hoizey.com/les-disques-durs-sata-des-mac-pro-ont-un-debit-de-tbd-mo-par-seconde-hein'
      2 'blog/les-commentaires-sur-les-articles-sont-maintenant-disponibles-par-discussion-ou-ordre-chronologique-au-choix';'http://nicolas-hoizey.com/les-commentaires-sur-les-articles-sont-maintenant-disponibles-par-discussion-ou-ordre-chronologique-au-choix'
      2 'blog/le-retour-du-gasteropode-perdu';'http://nicolas-hoizey.com/le-retour-du-gasteropode-perdu'
      2 'blog/le-retour-de-l-agenda-gastero-prod';'http://nicolas-hoizey.com/le-retour-de-l-agenda-gastero-prod'
      2 'blog/le-meme-agenda-que-gastero-prod-avec-spip.html';'http://nicolas-hoizey.com/le-meme-agenda-que-gastero-prod-avec-spip.html'
      2 'blog/le-journal-du-net-presente-phpmychat.html';'http://nicolas-hoizey.com/le-journal-du-net-presente-phpmychat.html'
      2 'blog/lcl-nous-dit-demandez-plus-a-votre-banque-alors-essayons';'http://nicolas-hoizey.com/lcl-nous-dit-demandez-plus-a-votre-banque-alors-essayons'
      2 'blog/l-avenir-du-web-se-prepare-aujourd-hui';'http://nicolas-hoizey.com/l-avenir-du-web-se-prepare-aujourd-hui';http://gasteroprod.com/blog/l-avenir-du-web-se-prepare-aujourd-hui
      2 'blog/la-fievre-du-photographe';'http://nicolas-hoizey.com/la-fievre-du-photographe'
      2 'blog/lachez-prise';'http://nicolas-hoizey.com/lachez-prise'
      2 'blog/la-belle';'http://nicolas-hoizey.com/la-belle'
      2 'blog/how-google-is-killing-organic-search';'http://nicolas-hoizey.com/how-google-is-killing-organic-search'
      2 'blog/groupe-flickr-a-remplir-halfway-between-air-and-water.html';'http://nicolas-hoizey.com/groupe-flickr-a-remplir-halfway-between-air-and-water.html'
      2 'blog/gp_article.html';'http://nicolas-hoizey.com/gp_article.html'
      2 'blog/flickr-fourni-des-statistiques-aux-utilisateurs-pro';'http://nicolas-hoizey.com/flickr-fourni-des-statistiques-aux-utilisateurs-pro'
      2 'blog/flickr-en-passe-de-jeter-yahoo-maps-pour-google-maps';'http://nicolas-hoizey.com/flickr-en-passe-de-jeter-yahoo-maps-pour-google-maps'
      2 'blog/copie-privee-le-non-droit-qu-on-n-a-pas.html';'http://nicolas-hoizey.com/copie-privee-le-non-droit-qu-on-n-a-pas.html'
      2 'blog/comment-faire-un-tag-cloud-nuage-de-tags-ou-d-etiquettes-accessible.html';'http://nicolas-hoizey.com/comment-faire-un-tag-cloud-nuage-de-tags-ou-d-etiquettes-accessible.html'
      2 'blog/citation-d-une-citation-de-steve-jobs';'http://nicolas-hoizey.com/citation-d-une-citation-de-steve-jobs'
      2 'blog/citation-d-un-auteur-malheureusement-inconnu';'http://nicolas-hoizey.com/citation-d-un-auteur-malheureusement-inconnu'
      2 'blog/citation-de-terry-pratchett-et-neil-gaiman';'http://nicolas-hoizey.com/citation-de-terry-pratchett-et-neil-gaiman'
      2 'blog/citation-de-raoul-vaneigem';'http://nicolas-hoizey.com/citation-de-raoul-vaneigem'
      2 'blog/citation-de-les-nuls-697.html';'http://nicolas-hoizey.com/citation-de-les-nuls-697.html'
      2 'blog/citation-d-alfred-de-musset';'http://nicolas-hoizey.com/citation-d-alfred-de-musset'
      2 'blog/chtemele-un-jeu-de-carte-base-sur-html-a-financer';'http://nicolas-hoizey.com/chtemele-un-jeu-de-carte-base-sur-html-a-financer'
      2 'blog/c-est-officiel-le-hd-dvd-est-mort-vive-le-blu-ray';'http://nicolas-hoizey.com/c-est-officiel-le-hd-dvd-est-mort-vive-le-blu-ray'
      2 'blog/blogmarks-encore-mieux-integre-a-google-avec-blogmarksingoogle-0.3.html';'http://nicolas-hoizey.com/blogmarks-encore-mieux-integre-a-google-avec-blogmarksingoogle-0.3.html'
      2 'blog/bleu.html';'http://nicolas-hoizey.com/bleu.html'
      2 'blog/bientot-des-listes-de-taches-to-do-';'http://nicolas-hoizey.com/bientot-des-listes-de-taches-to-do-'
      2 'blog/avis-de-turbulences-dans-les-<b>flux</b>-<b>rss</b>-de-gastero-prod.html';'http://nicolas-hoizey.com/avis-de-turbulences-dans-les-<b>flux</b>-<b>rss</b>-de-gastero-prod.html'
      2 'blog/attention-au-detournement-seo-de-vos-url.html';'http://nicolas-hoizey.com/attention-au-detournement-seo-de-vos-url.html'
      2 'blog/article/quelles-informations-sur-l-accueil';'http://nicolas-hoizey.com/article/quelles-informations-sur-l-accueil'
      2 'blog/administrator/index.php';'http://nicolas-hoizey.com/administrator/index.php'
      2 'blog/a-blind-legend';'http://nicolas-hoizey.com/a-blind-legend'
      2 'blog/2005-la-fin-des-blogs/blog/1-franc-c-est-peu-et-c-est-enorme';'http://nicolas-hoizey.com/2005-la-fin-des-blogs/blog/1-franc-c-est-peu-et-c-est-enorme'
      2 'blog/12eme-festival-de-cinema-en-plein-air';'http://nicolas-hoizey.com/12eme-festival-de-cinema-en-plein-air'
      2 'backup/wp-login.php';'backup/wp-login.php';http://nicolashoizey.fr/backup/wp-login.php
      2 'backup/wp-login.php';'backup/wp-login.php';http://nicolas-hoizey.fr/backup/wp-login.php
      2 'backup/wp-login.php';'backup/wp-login.php';http://nicolashoizey.com/backup/wp-login.php
      2 'backup/wp-includes/wlwmanifest.xml';'backup/wp-includes/wlwmanifest.xml'
      2 'atom.xml';'feeds/articles.xml';https://feeds.gasteroprod.com
      2 'articles/';'articles/'
      2 'articles/2020/';'articles/2020/'
      2 'articles/2020/05/';'articles/2020/05/'
      2 'articles/2020/05/29/identify-which-apache-rewrite-rules-are-used/';'articles/2020/05/29/identify-which-apache-rewrite-rules-are-used/'
      2 'articles/2020/05/05/jamstack-is-fast-only-if-you-make-it-so/';'articles/2020/05/05/jamstack-is-fast-only-if-you-make-it-so/'
      2 'articles/2020/01/';'articles/2020/01/'
      2 'articles/2020/01/10/can-we-monitor-user-happiness-on-the-web-with-performance-tools/';'articles/2020/01/10/can-we-monitor-user-happiness-on-the-web-with-performance-tools/'
      2 'articles/2018/';'articles/2018/'
      2 'articles/2018/07/17/lapeyre-y-en-a-pas-deux-j-espere/';'articles/2018/07/17/lapeyre-y-en-a-pas-deux-j-espere/'
      2 'articles/2018/06/users-do-change-font-size/';'articles/2018/06/15/users-do-change-font-size/';https://nicolas-hoizey.com/2018/06/users-do-change-font-size.html
      2 'articles/2018/06/';'articles/2018/06/'
